document_id,text,meta,created_at,updated_at,annotations_approved_by_id,project_id
2442,I do not believe that the defendants thought that the earlier notes (which were refinanced) were signed by them other than as individuals.,{},2020-05-20 21:16:14.9867+00,2020-05-20 21:16:14.986717+00,,19
2443,"Two are in evidence and show that the borrower signed under the words ""I do not desire disability and/or credit life insurance,"" as well as ""mortgagee"" at the bottom of the form.",{},2020-05-20 21:16:14.993172+00,2020-05-20 21:16:14.993191+00,,19
2444,I infer the other notes were similar.,{},2020-05-20 21:16:14.994897+00,2020-05-20 21:16:14.99492+00,,19
2445,"As to the fact question of whether Mr. Tamura made ""full disclosure"" to the individual defendants of their liability under Exhibits ""1"" and ""3"", I do not find, that because of conflicting testimony, that Mr. Tamura explicitly told them as endorsers they would be individually liable for the payments of the notes in the event that the corporation defaulted.",{},2020-05-20 21:16:14.996624+00,2020-05-20 21:16:14.996642+00,,19
2446,"They were told that because of the delinquency of the other notes, that refinancing was necessary.",{},2020-05-20 21:16:14.998111+00,2020-05-20 21:16:14.998129+00,,19
2447,"The notes themselves are unequivocal that the signatures of the individual defendants are made in two capacities, first signing as officers of the corporation and as the act of the corporation, and next signing as individuals.",{},2020-05-20 21:16:14.999621+00,2020-05-20 21:16:14.999638+00,,19
2448,"The signatures as individuals appear just under the paragraph consisting of this one sentence, ""Each of the undersigned hereby indorses and guarantees payment and performance of this Note and Chattel Mortgage and agrees to and accepts all of terms, covenants, conditions and provisions thereof,"" and on a line under which the words ""Indorser/Guarantor"" appear.",{},2020-05-20 21:16:15.001418+00,2020-05-20 21:16:15.001456+00,,19
2449,I conclude that Mr. Tamura did not breach his fiduciary duty as asserted in closing argument of defendants' counsel.,{},2020-05-20 21:16:15.00307+00,2020-05-20 21:16:15.003087+00,,19
2450,"Contrary to the circumstances that defendants assert, I find that Mr. Tamura did not entirely carry out the financial aspects of the corporation, but that substantial accounting, bookkeeping and financial matters were carried out at the office of Francisco T. Torre.",{},2020-05-20 21:16:15.00467+00,2020-05-20 21:16:15.004688+00,,19
2451,The individual defendants cannot avoid liability on the ground that Mr. Tamura failed to explicitly inform them of their individual liability.,{},2020-05-20 21:16:15.00616+00,2020-05-20 21:16:15.006178+00,,19
2452,The plaintiff is requested to submit a proposed judgment approved as to form or seen by defendants.,{},2020-05-20 21:16:15.007707+00,2020-05-20 21:16:15.007726+00,,19
2453,"(1) After the plaintiff repossessed the security, was it sold for a reasonable price?",{},2020-05-20 21:16:15.009151+00,2020-05-20 21:16:15.009169+00,,19
2454,"(2) George Tamura was an executive of the plaintiff and at the same time, according to the.",{},2020-05-20 21:16:15.010915+00,2020-05-20 21:16:15.010939+00,,19
2455,"defendants, served as a director and as secretary-treasurer of the defendant",{},2020-05-20 21:16:15.012479+00,2020-05-20 21:16:15.012513+00,,19
2456,Defendant Paul J. Bordallo and Hotel Micronesia moved for summary judgment in this matter.,{},2020-05-20 21:16:15.014421+00,2020-05-20 21:16:15.014452+00,,19
2457,"Fred Kerley, Esquire, appeared for plaintiff at the hearing.",{},2020-05-20 21:16:15.016166+00,2020-05-20 21:16:15.016184+00,,19
2458,"Ladd Baumann, Esquire, has been substituted as counsel for plaintiff while the matter was under advisement.",{},2020-05-20 21:16:15.017699+00,2020-05-20 21:16:15.017717+00,,19
2459,"Fred Bordallo, Esquire, appeared for the defendants.",{},2020-05-20 21:16:15.019359+00,2020-05-20 21:16:15.01939+00,,19
2460,The fact which are undisputed are that in February 1974 defendants contracted with Tom Tang and Carl Gutierrez and their respective construction companies as a joint venture to undertake a certain project at the Micronesia Hotel.,{},2020-05-20 21:16:15.020934+00,2020-05-20 21:16:15.020952+00,,19
2461,"Later, in September 1974, an agreement was reached whereby plaintiff paid $30,000.00 to Tang as payment for incurred expenses of Sang Feng.",{},2020-05-20 21:16:15.022456+00,2020-05-20 21:16:15.022473+00,,19
2462,It is agreed that this payment was known to plaintiff Gutierrez.,{},2020-05-20 21:16:15.02401+00,2020-05-20 21:16:15.02403+00,,19
2463,"It is the effect of the payment to Sang Feng, and the agreement, if any, between plaintiff and defendant at this time, which is disputed by the parties.",{},2020-05-20 21:16:15.025708+00,2020-05-20 21:16:15.025729+00,,19
2464,"Plaintiff alleges in his counter-affidavit that at the September meeting, defendant and he agreed that, although Sang Feng Construction would be released by the $30,000.00 payment, he (plaintiff) would remain ready to perform and the contract would remain in effect between plaintiff and defendant.",{},2020-05-20 21:16:15.027204+00,2020-05-20 21:16:15.027222+00,,19
2465,Tom Tang's affidavit contains the same statements as plaintiff,{},2020-05-20 21:16:15.028797+00,2020-05-20 21:16:15.028815+00,,19
2466,Defendants claim that the agreement with Tom Tang represented a release by the joint venture of all defendants' obligations under the contract in question.,{},2020-05-20 21:16:15.030282+00,2020-05-20 21:16:15.0303+00,,19
2467,"In attorney Bordallo's affidavit filed with the motion, he asserts first in paragraph three, that plaintiff at the September meeting agreed to accept as full settlement, the payment of any loss determined by negotiation between defendant Paul Bordallo and Tom Tang; and in paragraph six, that the sum of $30,000.00 was paid to Sang Feng Construction.",{},2020-05-20 21:16:15.031714+00,2020-05-20 21:16:15.03173+00,,19
2468,(It is noted that Attorney [Fred] Bordallo was present at the meeting and has personal knowledge of the event).,{},2020-05-20 21:16:15.033142+00,2020-05-20 21:16:15.033158+00,,19
2469,Thus it is claimed no further obligation exists on defendant's part.,{},2020-05-20 21:16:15.034671+00,2020-05-20 21:16:15.034689+00,,19
2470,The Court requested additional memoranda from the parties on the effect on a joint venture contract when one of the joint venturers is released by the other party to the contract.,{},2020-05-20 21:16:15.036156+00,2020-05-20 21:16:15.036175+00,,19
2471,"However, before reaching this question of law, the Court must resolve the clear factual dispute presented by the affidavits, and that cannot be done in a summary judgment.",{},2020-05-20 21:16:15.037832+00,2020-05-20 21:16:15.037858+00,,19
2472,"Therefore, the defendant's motion for summary judgment is denied.",{},2020-05-20 21:16:15.039596+00,2020-05-20 21:16:15.039623+00,,19
2473,"Defendant-Appellant, Mariano Q. Salas was charged with the crimes of receiving stolen property, conspiracy to receive stolen property and perjury.",{},2020-05-20 21:16:15.041308+00,2020-05-20 21:16:15.041327+00,,19
2474,"At trial, several statements made by Salas were introduced into evidence over objection.",{},2020-05-20 21:16:15.042844+00,2020-05-20 21:16:15.042862+00,,19
2475,"At the close of the People's case, Salas' motion for judgment of acquittal was granted as to the charge of conspiracy to receive stolen property, but the jury returned a verdict of guilty as to the charge of receiving stolen property.",{},2020-05-20 21:16:15.044585+00,2020-05-20 21:16:15.044616+00,,19
2476,"The evidence shows that Salas had told a fellow officer, A.B.",{},2020-05-20 21:16:15.046534+00,2020-05-20 21:16:15.046552+00,,19
2477,"Pangelinan, about information which he had concerning possible police corruption.",{},2020-05-20 21:16:15.048041+00,2020-05-20 21:16:15.048059+00,,19
2478,Defendant and Pangelinan thereafter tried to find someone in the police department whom they could trust to share this information with.,{},2020-05-20 21:16:15.049477+00,2020-05-20 21:16:15.049494+00,,19
2479,"Pangelinan approached Lieutenant Francisco Sabían and Lieutenant Camacho, and eventually Salas did share his information with them.",{},2020-05-20 21:16:15.0514+00,2020-05-20 21:16:15.051424+00,,19
2480,"Having voluntarily shared this information with police officers Pangelinan, Sabían and Camacho, it is reasonable to conclude that Salas had no reason to believe that the matter would be dropped.",{},2020-05-20 21:16:15.05337+00,2020-05-20 21:16:15.053403+00,,19
2481,"On May 8, 1976, Torre instructed Lieutenant Camacho to ask Salas to come down to the station and answer questions, but Salas did not show up.",{},2020-05-20 21:16:15.055353+00,2020-05-20 21:16:15.055373+00,,19
2482,"Whereupon Torre asked Lieutenant Camacho to, ""Get him.""",{},2020-05-20 21:16:15.057753+00,2020-05-20 21:16:15.057771+00,,19
2483,A patrolman was sent to contact the defendant.,{},2020-05-20 21:16:15.059414+00,2020-05-20 21:16:15.059432+00,,19
2484,Defendant thereafter appeared and was directed to the Director's conference room where questioning was conducted by Torre.,{},2020-05-20 21:16:15.06114+00,2020-05-20 21:16:15.061172+00,,19
2485,"Lieutenants Sabían and Camacho were also in the room, although Sabían did move in and out of the room during the interrogation.",{},2020-05-20 21:16:15.062744+00,2020-05-20 21:16:15.062778+00,,19
2486,The questioning lasted for approximately one hour and was tape recorded.,{},2020-05-20 21:16:15.064416+00,2020-05-20 21:16:15.064452+00,,19
2487,A transcript of the recording was made and two days later defendant was called back to read and sign the statement.,{},2020-05-20 21:16:15.066112+00,2020-05-20 21:16:15.066138+00,,19
2488,"On April 22 and 27, 1977, defendant was summoned to testify before the Grand Jury, during which time he was questioned almost exclusively concerning his May 8, 1976 statement.",{},2020-05-20 21:16:15.06774+00,2020-05-20 21:16:15.067763+00,,19
2489,"Defendant was also subpoenaed by the Legislature's Select Committee on Police Corruption commanding him to testify before the committee at 10:00 a.m. on April 25, 1977.",{},2020-05-20 21:16:15.069322+00,2020-05-20 21:16:15.06934+00,,19
2490,"Along with the subpoena, he was given a copy of the ""Standing Rules of the Legislative Committee on Police Corruption.""",{},2020-05-20 21:16:15.071069+00,2020-05-20 21:16:15.071088+00,,19
2491,"Defendant was never, however formally placed under oath and questioned by the Committee.",{},2020-05-20 21:16:15.072713+00,2020-05-20 21:16:15.072736+00,,19
2492,"He did, however, talk with a member of the Committee and staff investigators of the Committee.",{},2020-05-20 21:16:15.074876+00,2020-05-20 21:16:15.074908+00,,19
2493,"The subject of the questions related to matters previously revealed at the May 8, 1976 police interrogation.",{},2020-05-20 21:16:15.0767+00,2020-05-20 21:16:15.076734+00,,19
2494,Appellant argues for reversal of his conviction on several grounds.,{},2020-05-20 21:16:15.078572+00,2020-05-20 21:16:15.078607+00,,19
2495,"Initially he alleges error in denying the Motion to Suppress the statement made at the May 8, 1976 meeting, and",{},2020-05-20 21:16:15.080504+00,2020-05-20 21:16:15.080543+00,,19
2496,"The momentous decision of Miranda v. Arizona, 384 U.S. 436 (1966) set ■ forth rules of police procedure applicable to custodial interrogations.",{},2020-05-20 21:16:15.0827+00,2020-05-20 21:16:15.082742+00,,19
2497,"The United States Supreme Court there explained that custodial interrogation means, ""questioning initiated by law enforcement officers after a person has been taken into custody or otherwise deprived of his freedom of action in any significant way.""",{},2020-05-20 21:16:15.084587+00,2020-05-20 21:16:15.084607+00,,19
2498,"384 U.S. at 444, 86 S.Ct.",{},2020-05-20 21:16:15.086199+00,2020-05-20 21:16:15.086217+00,,19
2499,at 1612.,{},2020-05-20 21:16:15.088614+00,2020-05-20 21:16:15.088648+00,,19
2500,"It is to be noted however, that any interview will have coercive elements to it, simply by virtue of the fact that the police officer is part of a law enforcement system that may ultimately cause the interviewee to be charged with a crime.",{},2020-05-20 21:16:15.09037+00,2020-05-20 21:16:15.090389+00,,19
2501,But police officers are not required to administer Miranda warnings to everyone whom they question.,{},2020-05-20 21:16:15.091987+00,2020-05-20 21:16:15.092008+00,,19
